0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
0.138158,-0.1826662,-0.01223832
